FileName,LayerName,Group,Source,Categorical
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2004\DoublePeakRemoved\largeintegrals\MOD09A1P_NDVI.A2004001.h10v05.005.2010174175953.10largeintegrals.tif,LargeIntegrals_2004 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2004\DoublePeakRemoved\smallintegrals\MOD09A1P_NDVI.A2004001.h10v05.005.2010174175953.11smallintegrals.tif,SmallIntegrals_2004 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2004\001\AnnualMaximumValue\WGS84\MOD09A1P_NDVI.A2004001.h10v05.005.2010174175953.AnnualMaximumValue.tif,AnnualMaxValue_2004,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2004\001\AnnualMeanValue\WGS84\MOD09A1P_NDVI.A2004001.h10v05.005.2010174175953.AnnualMeanValue.tif,AnnualMeanValue_2004,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2004\001\AnnualMinimumValue\WGS84\MOD09A1P_NDVI.A2004001.h10v05.005.2010174175953.AnnualMinimumValue.tif,AnnualMinValue_2004,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2004\001\Landcover\WGS84\MOD09A1P_NDVI.A2004001.h10v05.005.2010174175953.Landcover.tif,Landcover_2004,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2004\001\QualityFlag\WGS84\MOD09A1P_NDVI.A2004001.h10v05.005.2010174175953.QualityFlag.tif,QualityFlag_2004,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2004\001\RMSE\WGS84\MOD09A1P_NDVI.A2004001.h10v05.005.2010174175953.RMSE.tif,RMSE_2004,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2005\DoublePeakRemoved\greenups\MOD09A1P_NDVI.A2005001.h10v05.005.2009298122841.01greenups.tif,GreenUps_2005 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2005\DoublePeakRemoved\browndowns\MOD09A1P_NDVI.A2005001.h10v05.005.2009298122841.02browndowns.tif,BrownDowns_2005 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2005\DoublePeakRemoved\seasonlengths\MOD09A1P_NDVI.A2005001.h10v05.005.2009298122841.03seasonlengths.tif,SeasonLengths_2005 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2005\DoublePeakRemoved\baselevels\MOD09A1P_NDVI.A2005001.h10v05.005.2009298122841.04baselevels.tif,BaseLevels_2005 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2005\DoublePeakRemoved\peakdates\MOD09A1P_NDVI.A2005001.h10v05.005.2009298122841.05peakdates.tif,PeakDates_2005 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2005\DoublePeakRemoved\maxpeakvalues\MOD09A1P_NDVI.A2005001.h10v05.005.2009298122841.06maxpeakvalues.tif,MaxPeakValues_2005 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2005\DoublePeakRemoved\amplitudes\MOD09A1P_NDVI.A2005001.h10v05.005.2009298122841.07amplitudes.tif,Amplitudes_2005 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2005\DoublePeakRemoved\greenuprates\MOD09A1P_NDVI.A2005001.h10v05.005.2009298122841.08greenuprates.tif,GreenUpRates_2005 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2005\DoublePeakRemoved\browndownrates\MOD09A1P_NDVI.A2005001.h10v05.005.2009298122841.09browndownrates.tif,BrownDownRates_2005 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2005\DoublePeakRemoved\largeintegrals\MOD09A1P_NDVI.A2005001.h10v05.005.2009298122841.10largeintegrals.tif,LargeIntegrals_2005 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2005\DoublePeakRemoved\smallintegrals\MOD09A1P_NDVI.A2005001.h10v05.005.2009298122841.11smallintegrals.tif,SmallIntegrals_2005 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2005\001\AnnualMaximumValue\WGS84\MOD09A1P_NDVI.A2005001.h10v05.005.2009298122841.AnnualMaximumValue.tif,AnnualMaxValue_2005,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2005\001\AnnualMeanValue\WGS84\MOD09A1P_NDVI.A2005001.h10v05.005.2009298122841.AnnualMeanValue.tif,AnnualMeanValue_2005,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2005\001\AnnualMinimumValue\WGS84\MOD09A1P_NDVI.A2005001.h10v05.005.2009298122841.AnnualMinimumValue.tif,AnnualMinValue_2005,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2005\001\Landcover\WGS84\MOD09A1P_NDVI.A2005001.h10v05.005.2009298122841.Landcover.tif,Landcover_2005,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2005\001\QualityFlag\WGS84\MOD09A1P_NDVI.A2005001.h10v05.005.2009298122841.QualityFlag.tif,QualityFlag_2005,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2005\001\RMSE\WGS84\MOD09A1P_NDVI.A2005001.h10v05.005.2009298122841.RMSE.tif,RMSE_2005,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2006\DoublePeakRemoved\greenups\MOD09A1P_NDVI.A2006001.h10v05.005.2010195033037.01greenups.tif,GreenUps_2006 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2006\DoublePeakRemoved\browndowns\MOD09A1P_NDVI.A2006001.h10v05.005.2010195033037.02browndowns.tif,BrownDowns_2006 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2006\DoublePeakRemoved\seasonlengths\MOD09A1P_NDVI.A2006001.h10v05.005.2010195033037.03seasonlengths.tif,SeasonLengths_2006 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2006\DoublePeakRemoved\baselevels\MOD09A1P_NDVI.A2006001.h10v05.005.2010195033037.04baselevels.tif,BaseLevels_2006 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2006\DoublePeakRemoved\peakdates\MOD09A1P_NDVI.A2006001.h10v05.005.2010195033037.05peakdates.tif,PeakDates_2006 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2006\DoublePeakRemoved\maxpeakvalues\MOD09A1P_NDVI.A2006001.h10v05.005.2010195033037.06maxpeakvalues.tif,MaxPeakValues_2006 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2006\DoublePeakRemoved\amplitudes\MOD09A1P_NDVI.A2006001.h10v05.005.2010195033037.07amplitudes.tif,Amplitudes_2006 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2006\DoublePeakRemoved\greenuprates\MOD09A1P_NDVI.A2006001.h10v05.005.2010195033037.08greenuprates.tif,GreenUpRates_2006 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2006\DoublePeakRemoved\browndownrates\MOD09A1P_NDVI.A2006001.h10v05.005.2010195033037.09browndownrates.tif,BrownDownRates_2006 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2006\DoublePeakRemoved\largeintegrals\MOD09A1P_NDVI.A2006001.h10v05.005.2010195033037.10largeintegrals.tif,LargeIntegrals_2006 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2006\DoublePeakRemoved\smallintegrals\MOD09A1P_NDVI.A2006001.h10v05.005.2010195033037.11smallintegrals.tif,SmallIntegrals_2006 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2006\001\AnnualMaximumValue\WGS84\MOD09A1P_NDVI.A2006001.h10v05.005.2010195033037.AnnualMaximumValue.tif,AnnualMaxValue_2006,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2006\001\AnnualMeanValue\WGS84\MOD09A1P_NDVI.A2006001.h10v05.005.2010195033037.AnnualMeanValue.tif,AnnualMeanValue_2006,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2006\001\AnnualMinimumValue\WGS84\MOD09A1P_NDVI.A2006001.h10v05.005.2010195033037.AnnualMinimumValue.tif,AnnualMinValue_2006,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2006\001\Landcover\WGS84\MOD09A1P_NDVI.A2006001.h10v05.005.2010195033037.Landcover.tif,Landcover_2006,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2006\001\QualityFlag\WGS84\MOD09A1P_NDVI.A2006001.h10v05.005.2010195033037.QualityFlag.tif,QualityFlag_2006,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2006\001\RMSE\WGS84\MOD09A1P_NDVI.A2006001.h10v05.005.2010195033037.RMSE.tif,RMSE_2006,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2007\DoublePeakRemoved\greenups\MOD09A1P_NDVI.A2007001.h10v05.005.2010011175343.01greenups.tif,GreenUps_2007 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2007\DoublePeakRemoved\browndowns\MOD09A1P_NDVI.A2007001.h10v05.005.2010011175343.02browndowns.tif,BrownDowns_2007 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2007\DoublePeakRemoved\seasonlengths\MOD09A1P_NDVI.A2007001.h10v05.005.2010011175343.03seasonlengths.tif,SeasonLengths_2007 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2007\DoublePeakRemoved\baselevels\MOD09A1P_NDVI.A2007001.h10v05.005.2010011175343.04baselevels.tif,BaseLevels_2007 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2007\DoublePeakRemoved\peakdates\MOD09A1P_NDVI.A2007001.h10v05.005.2010011175343.05peakdates.tif,PeakDates_2007 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2007\DoublePeakRemoved\maxpeakvalues\MOD09A1P_NDVI.A2007001.h10v05.005.2010011175343.06maxpeakvalues.tif,MaxPeakValues_2007 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2007\DoublePeakRemoved\amplitudes\MOD09A1P_NDVI.A2007001.h10v05.005.2010011175343.07amplitudes.tif,Amplitudes_2007 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2007\DoublePeakRemoved\greenuprates\MOD09A1P_NDVI.A2007001.h10v05.005.2010011175343.08greenuprates.tif,GreenUpRates_2007 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2007\DoublePeakRemoved\browndownrates\MOD09A1P_NDVI.A2007001.h10v05.005.2010011175343.09browndownrates.tif,BrownDownRates_2007 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2007\DoublePeakRemoved\largeintegrals\MOD09A1P_NDVI.A2007001.h10v05.005.2010011175343.10largeintegrals.tif,LargeIntegrals_2007 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2007\DoublePeakRemoved\smallintegrals\MOD09A1P_NDVI.A2007001.h10v05.005.2010011175343.11smallintegrals.tif,SmallIntegrals_2007 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2007\001\AnnualMaximumValue\WGS84\MOD09A1P_NDVI.A2007001.h10v05.005.2010011175343.AnnualMaximumValue.tif,AnnualMaxValue_2007,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2007\001\AnnualMeanValue\WGS84\MOD09A1P_NDVI.A2007001.h10v05.005.2010011175343.AnnualMeanValue.tif,AnnualMeanValue_2007,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2007\001\AnnualMinimumValue\WGS84\MOD09A1P_NDVI.A2007001.h10v05.005.2010011175343.AnnualMinimumValue.tif,AnnualMinValue_2007,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2007\001\Landcover\WGS84\MOD09A1P_NDVI.A2007001.h10v05.005.2010011175343.Landcover.tif,Landcover_2007,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2007\001\QualityFlag\WGS84\MOD09A1P_NDVI.A2007001.h10v05.005.2010011175343.QualityFlag.tif,QualityFlag_2007,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2007\001\RMSE\WGS84\MOD09A1P_NDVI.A2007001.h10v05.005.2010011175343.RMSE.tif,RMSE_2007,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2008\DoublePeakRemoved\greenups\MOD09A1P_NDVI.A2008001.h10v05.005.2011047000000.01greenups.tif,GreenUps_2008 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2008\DoublePeakRemoved\browndowns\MOD09A1P_NDVI.A2008001.h10v05.005.2011047000000.02browndowns.tif,BrownDowns_2008 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2008\DoublePeakRemoved\seasonlengths\MOD09A1P_NDVI.A2008001.h10v05.005.2011047000000.03seasonlengths.tif,SeasonLengths_2008 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2008\DoublePeakRemoved\baselevels\MOD09A1P_NDVI.A2008001.h10v05.005.2011047000000.04baselevels.tif,BaseLevels_2008 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2008\DoublePeakRemoved\peakdates\MOD09A1P_NDVI.A2008001.h10v05.005.2011047000000.05peakdates.tif,PeakDates_2008 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2008\DoublePeakRemoved\maxpeakvalues\MOD09A1P_NDVI.A2008001.h10v05.005.2011047000000.06maxpeakvalues.tif,MaxPeakValues_2008 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2008\DoublePeakRemoved\amplitudes\MOD09A1P_NDVI.A2008001.h10v05.005.2011047000000.07amplitudes.tif,Amplitudes_2008 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2008\DoublePeakRemoved\greenuprates\MOD09A1P_NDVI.A2008001.h10v05.005.2011047000000.08greenuprates.tif,GreenUpRates_2008 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2008\DoublePeakRemoved\browndownrates\MOD09A1P_NDVI.A2008001.h10v05.005.2011047000000.09browndownrates.tif,BrownDownRates_2008 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2008\DoublePeakRemoved\largeintegrals\MOD09A1P_NDVI.A2008001.h10v05.005.2011047000000.10largeintegrals.tif,LargeIntegrals_2008 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2008\DoublePeakRemoved\smallintegrals\MOD09A1P_NDVI.A2008001.h10v05.005.2011047000000.11smallintegrals.tif,SmallIntegrals_2008 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2008\001\AnnualMaximumValue\WGS84\MOD09A1P_NDVI.A2008001.h10v05.005.2011047000000.AnnualMaximumValue.tif,AnnualMaxValue_2008,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2008\001\AnnualMeanValue\WGS84\MOD09A1P_NDVI.A2008001.h10v05.005.2011047000000.AnnualMeanValue.tif,AnnualMeanValue_2008,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2008\001\AnnualMinimumValue\WGS84\MOD09A1P_NDVI.A2008001.h10v05.005.2011047000000.AnnualMinimumValue.tif,AnnualMinValue_2008,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2008\001\Landcover\WGS84\MOD09A1P_NDVI.A2008001.h10v05.005.2011047000000.Landcover.tif,Landcover_2008,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2008\001\QualityFlag\WGS84\MOD09A1P_NDVI.A2008001.h10v05.005.2011047000000.QualityFlag.tif,QualityFlag_2008,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2008\001\RMSE\WGS84\MOD09A1P_NDVI.A2008001.h10v05.005.2011047000000.RMSE.tif,RMSE_2008,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2009\DoublePeakRemoved\greenups\MOD09A1P_NDVI.A2009001.h10v05.005.2011043000000.01greenups.tif,GreenUps_2009 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2009\DoublePeakRemoved\browndowns\MOD09A1P_NDVI.A2009001.h10v05.005.2011043000000.02browndowns.tif,BrownDowns_2009 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2009\DoublePeakRemoved\seasonlengths\MOD09A1P_NDVI.A2009001.h10v05.005.2011043000000.03seasonlengths.tif,SeasonLengths_2009 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2009\DoublePeakRemoved\baselevels\MOD09A1P_NDVI.A2009001.h10v05.005.2011043000000.04baselevels.tif,BaseLevels_2009 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2009\DoublePeakRemoved\peakdates\MOD09A1P_NDVI.A2009001.h10v05.005.2011043000000.05peakdates.tif,PeakDates_2009 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2009\DoublePeakRemoved\maxpeakvalues\MOD09A1P_NDVI.A2009001.h10v05.005.2011043000000.06maxpeakvalues.tif,MaxPeakValues_2009 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2009\DoublePeakRemoved\amplitudes\MOD09A1P_NDVI.A2009001.h10v05.005.2011043000000.07amplitudes.tif,Amplitudes_2009 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2009\DoublePeakRemoved\greenuprates\MOD09A1P_NDVI.A2009001.h10v05.005.2011043000000.08greenuprates.tif,GreenUpRates_2009 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2009\DoublePeakRemoved\browndownrates\MOD09A1P_NDVI.A2009001.h10v05.005.2011043000000.09browndownrates.tif,BrownDownRates_2009 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2009\DoublePeakRemoved\largeintegrals\MOD09A1P_NDVI.A2009001.h10v05.005.2011043000000.10largeintegrals.tif,LargeIntegrals_2009 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2009\DoublePeakRemoved\smallintegrals\MOD09A1P_NDVI.A2009001.h10v05.005.2011043000000.11smallintegrals.tif,SmallIntegrals_2009 (Db. Pk. Removed),TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2009\001\AnnualMaximumValue\WGS84\MOD09A1P_NDVI.A2009001.h10v05.005.2011043000000.AnnualMaximumValue.tif,AnnualMaxValue_2009,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2009\001\AnnualMeanValue\WGS84\MOD09A1P_NDVI.A2009001.h10v05.005.2011043000000.AnnualMeanValue.tif,AnnualMeanValue_2009,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2009\001\AnnualMinimumValue\WGS84\MOD09A1P_NDVI.A2009001.h10v05.005.2011043000000.AnnualMinimumValue.tif,AnnualMinValue_2009,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2009\001\Landcover\WGS84\MOD09A1P_NDVI.A2009001.h10v05.005.2011043000000.Landcover.tif,Landcover_2009,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2009\001\QualityFlag\WGS84\MOD09A1P_NDVI.A2009001.h10v05.005.2011043000000.QualityFlag.tif,QualityFlag_2009,TAPR_,MODIS NDVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_NDVI\2009\001\RMSE\WGS84\MOD09A1P_NDVI.A2009001.h10v05.005.2011043000000.RMSE.tif,RMSE_2009,TAPR_,MODIS NDVI (460 m.),N
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
